call_city	call_date	Temp	Humidity	Windspeed	weather_Events	date_key	calendar_quarter	calendar_month_number	Month_name	week_day_name	week_day_number	Working_day	is_a_weekend_day	is_a_public_holiday	season	wevents	call_cnt
HILLSBOROUGH	2015-08-03	75	62	2		20150803	3	8	August      	Monday    	2	1	0	0	3	1	19
HILLSBOROUGH	2015-08-04	76	68	3	Rain-Thunderstorm	20150804	3	8	August      	Tuesday   	3	1	0	0	3	6	9
HILLSBOROUGH	2015-08-05	73	68	2		20150805	3	8	August      	Wednesday 	4	1	0	0	3	1	9
HILLSBOROUGH	2015-08-06	69	65	3		20150806	3	8	August      	Thursday  	5	1	0	0	3	1	11
HILLSBOROUGH	2015-08-07	72	60	2		20150807	3	8	August      	Friday    	6	1	0	0	3	1	6
HILLSBOROUGH	2015-08-08	70	63	2		20150808	3	8	August      	Saturday  	7	0	1	0	3	1	13
HILLSBOROUGH	2015-08-09	74	52	1		20150809	3	8	August      	Sunday    	1	0	1	0	3	1	9
HILLSBOROUGH	2015-08-10	76	62	2		20150810	3	8	August      	Monday    	2	1	0	0	3	1	15
HILLSBOROUGH	2015-08-11	72	89	2	Rain	20150811	3	8	August      	Tuesday   	3	1	0	0	3	2	10
HILLSBOROUGH	2015-08-12	72	84	1	Fog	20150812	3	8	August      	Wednesday 	4	1	0	0	3	3	12
HILLSBOROUGH	2015-08-13	68	66	2	Rain	20150813	3	8	August      	Thursday  	5	1	0	0	3	2	15
HILLSBOROUGH	2015-08-14	71	70	1		20150814	3	8	August      	Friday    	6	1	0	0	3	1	3
HILLSBOROUGH	2015-08-15	76	72	1		20150815	3	8	August      	Saturday  	7	0	1	0	3	1	8
HILLSBOROUGH	2015-08-16	77	72	1		20150816	3	8	August      	Sunday    	1	0	1	0	3	1	7
HILLSBOROUGH	2015-08-17	80	77	1	Fog	20150817	3	8	August      	Monday    	2	1	0	0	3	3	17
HILLSBOROUGH	2015-08-18	82	67	2	Thunderstorm	20150818	3	8	August      	Tuesday   	3	1	0	0	3	5	12
HILLSBOROUGH	2015-08-19	82	74	3	Thunderstorm	20150819	3	8	August      	Wednesday 	4	1	0	0	3	5	18
HILLSBOROUGH	2015-08-20	81	84	4	Fog-Rain	20150820	3	8	August      	Thursday  	5	1	0	0	3	7	14
HILLSBOROUGH	2015-08-21	77	77	3	Fog-Rain-Thunderstorm	20150821	3	8	August      	Friday    	6	1	0	0	3	8	7
HILLSBOROUGH	2015-08-22	70	60	4		20150822	3	8	August      	Saturday  	7	0	1	0	3	1	8
HILLSBOROUGH	2015-08-23	68	73	2		20150823	3	8	August      	Sunday    	1	0	1	0	3	1	11
HILLSBOROUGH	2015-08-24	72	79	1	Fog	20150824	3	8	August      	Monday    	2	1	0	0	3	3	15
HILLSBOROUGH	2015-08-25	76	64	1		20150825	3	8	August      	Tuesday   	3	1	0	0	3	1	11
HILLSBOROUGH	2015-08-26	67	64	2		20150826	3	8	August      	Wednesday 	4	1	0	0	3	1	17
HILLSBOROUGH	2015-08-27	66	67	2		20150827	3	8	August      	Thursday  	5	1	0	0	3	1	13
HILLSBOROUGH	2015-08-28	66	68	3		20150828	3	8	August      	Friday    	6	1	0	0	3	1	10
HILLSBOROUGH	2015-08-29	70	67	2		20150829	3	8	August      	Saturday  	7	0	1	0	3	1	17
HILLSBOROUGH	2015-08-30	74	69	1		20150830	3	8	August      	Sunday    	1	0	1	0	3	1	6
HILLSBOROUGH	2015-08-31	80	67	2		20150831	3	8	August      	Monday    	2	1	0	0	3	1	19
HILLSBOROUGH	2015-09-01	78	73	1		20150901	3	9	September   	Tuesday   	3	1	0	0	4	1	15
HILLSBOROUGH	2015-09-02	76	72	1		20150902	3	9	September   	Wednesday 	4	1	0	0	4	1	7
HILLSBOROUGH	2015-09-03	78	72	1	Thunderstorm	20150903	3	9	September   	Thursday  	5	1	0	0	4	5	9
HILLSBOROUGH	2015-09-04	76	73	4		20150904	3	9	September   	Friday    	6	1	0	0	4	1	3
HILLSBOROUGH	2015-09-05	74	70	1		20150905	3	9	September   	Saturday  	7	0	1	0	4	1	4
HILLSBOROUGH	2015-09-06	72	64	2		20150906	3	9	September   	Sunday    	1	0	1	0	4	1	5
HILLSBOROUGH	2015-09-07	73	66	1		20150907	3	9	September   	Monday    	2	1	0	1	4	1	10
HILLSBOROUGH	2015-09-08	80	64	1		20150908	3	9	September   	Tuesday   	3	1	0	0	4	1	15
HILLSBOROUGH	2015-09-09	78	73	2		20150909	3	9	September   	Wednesday 	4	1	0	0	4	1	6
HILLSBOROUGH	2015-09-10	74	87	5	Fog-Rain-Thunderstorm	20150910	3	9	September   	Thursday  	5	1	0	0	4	8	14
HILLSBOROUGH	2015-09-11	72	74	5	Rain	20150911	3	9	September   	Friday    	6	1	0	0	4	2	9
HILLSBOROUGH	2015-09-12	67	86	1	Rain	20150912	3	9	September   	Saturday  	7	0	1	0	4	2	6
HILLSBOROUGH	2015-09-13	66	82	2	Fog-Rain	20150913	3	9	September   	Sunday    	1	0	1	0	4	7	5
HILLSBOROUGH	2015-09-14	62	65	3		20150914	3	9	September   	Monday    	2	1	0	0	4	1	19
HILLSBOROUGH	2015-09-15	64	66	1		20150915	3	9	September   	Tuesday   	3	1	0	0	4	1	12
HILLSBOROUGH	2015-09-16	68	67	1		20150916	3	9	September   	Wednesday 	4	1	0	0	4	1	9
HILLSBOROUGH	2015-09-17	70	71	2		20150917	3	9	September   	Thursday  	5	1	0	0	4	1	10
HILLSBOROUGH	2015-09-18	69	72	3		20150918	3	9	September   	Friday    	6	1	0	0	4	1	17
HILLSBOROUGH	2015-09-19	68	80	2		20150919	3	9	September   	Saturday  	7	0	1	0	4	1	12
HILLSBOROUGH	2015-09-20	68	61	6		20150920	3	9	September   	Sunday    	1	0	1	0	4	1	8
HILLSBOROUGH	2015-09-21	60	56	4		20150921	3	9	September   	Monday    	2	1	0	0	4	1	14
HILLSBOROUGH	2015-09-22	65	61	4		20150922	3	9	September   	Tuesday   	3	1	0	0	4	1	7
HILLSBOROUGH	2015-09-23	65	66	3		20150923	3	9	September   	Wednesday 	4	1	0	0	4	1	11
HILLSBOROUGH	2015-09-24	64	63	4		20150924	3	9	September   	Thursday  	5	1	0	0	4	1	7
HILLSBOROUGH	2015-09-25	66	71	3		20150925	3	9	September   	Friday    	6	1	0	0	4	1	10
HILLSBOROUGH	2015-09-26	63	71	4		20150926	3	9	September   	Saturday  	7	0	1	0	4	1	6
HILLSBOROUGH	2015-09-27	60	74	3		20150927	3	9	September   	Sunday    	1	0	1	0	4	1	3
HILLSBOROUGH	2015-09-28	70	81	1		20150928	3	9	September   	Monday    	2	1	0	0	4	1	14
HILLSBOROUGH	2015-09-29	74	88	1	Rain	20150929	3	9	September   	Tuesday   	3	1	0	0	4	2	14
HILLSBOROUGH	2015-09-30	72	83	5	Rain	20150930	3	9	September   	Wednesday 	4	1	0	0	4	2	16
HILLSBOROUGH	2015-10-01	59	69	10	Rain	20151001	4	10	October     	Thursday  	5	1	0	0	4	2	6
HILLSBOROUGH	2015-10-02	52	78	11	Rain	20151002	4	10	October     	Friday    	6	1	0	0	4	2	9
HILLSBOROUGH	2015-10-03	50	81	10	Rain	20151003	4	10	October     	Saturday  	7	0	1	0	4	2	12
HILLSBOROUGH	2015-10-04	58	61	8		20151004	4	10	October     	Sunday    	1	0	1	0	4	1	15
HILLSBOROUGH	2015-10-05	57	67	7		20151005	4	10	October     	Monday    	2	1	0	0	4	1	25
HILLSBOROUGH	2015-10-06	57	72	2		20151006	4	10	October     	Tuesday   	3	1	0	0	4	1	11
HILLSBOROUGH	2015-10-07	62	73	2		20151007	4	10	October     	Wednesday 	4	1	0	0	4	1	10
HILLSBOROUGH	2015-10-08	58	79	1		20151008	4	10	October     	Thursday  	5	1	0	0	4	1	10
HILLSBOROUGH	2015-10-09	65	88	1	Fog-Rain-Thunderstorm	20151009	4	10	October     	Friday    	6	1	0	0	4	8	7
HILLSBOROUGH	2015-10-10	54	64	6		20151010	4	10	October     	Saturday  	7	0	1	0	4	1	9
HILLSBOROUGH	2015-10-11	53	76	1		20151011	4	10	October     	Sunday    	1	0	1	0	4	1	10
HILLSBOROUGH	2015-10-12	57	71	1		20151012	4	10	October     	Monday    	2	1	0	1	4	1	13
HILLSBOROUGH	2015-10-13	58	84	1	Rain	20151013	4	10	October     	Tuesday   	3	1	0	0	4	2	14
HILLSBOROUGH	2015-10-14	56	81	1	Fog	20151014	4	10	October     	Wednesday 	4	1	0	0	4	3	14
HILLSBOROUGH	2015-10-15	50	74	2		20151015	4	10	October     	Thursday  	5	1	0	0	4	1	11
HILLSBOROUGH	2015-10-16	52	69	3		20151016	4	10	October     	Friday    	6	1	0	0	4	1	16
HILLSBOROUGH	2015-10-17	42	66	3		20151017	4	10	October     	Saturday  	7	0	1	0	4	1	4
HILLSBOROUGH	2015-10-18	38	66	3		20151018	4	10	October     	Sunday    	1	0	1	0	4	1	12
HILLSBOROUGH	2015-10-19	38	66	2		20151019	4	10	October     	Monday    	2	1	0	0	4	1	26
HILLSBOROUGH	2015-10-20	54	58	2		20151020	4	10	October     	Tuesday   	3	1	0	0	4	1	12
HILLSBOROUGH	2015-10-21	58	67	1		20151021	4	10	October     	Wednesday 	4	1	0	0	4	1	16
HILLSBOROUGH	2015-10-22	57	71	2		20151022	4	10	October     	Thursday  	5	1	0	0	4	1	14
HILLSBOROUGH	2015-10-23	52	48	5		20151023	4	10	October     	Friday    	6	1	0	0	4	1	11
HILLSBOROUGH	2015-10-24	44	69	3		20151024	4	10	October     	Saturday  	7	0	1	0	4	1	12
HILLSBOROUGH	2015-10-25	60	74	3	Rain	20151025	4	10	October     	Sunday    	1	0	1	0	4	2	17
HILLSBOROUGH	2015-10-26	47	68	1		20151026	4	10	October     	Monday    	2	1	0	0	4	1	12
HILLSBOROUGH	2015-10-27	44	72	2		20151027	4	10	October     	Tuesday   	3	1	0	0	4	1	9
HILLSBOROUGH	2015-10-28	60	88	6	Fog-Rain	20151028	4	10	October     	Wednesday 	4	1	0	0	4	7	11
HILLSBOROUGH	2015-10-29	63	72	5	Fog-Rain	20151029	4	10	October     	Thursday  	5	1	0	0	4	7	4
HILLSBOROUGH	2015-10-30	49	51	5		20151030	4	10	October     	Friday    	6	1	0	0	4	1	20
HILLSBOROUGH	2015-10-31	41	72	1		20151031	4	10	October     	Saturday  	7	0	1	0	4	1	12
HILLSBOROUGH	2015-11-01	54	78	1		20151101	4	11	November    	Sunday    	1	0	1	0	4	1	9
HILLSBOROUGH	2015-11-02	52	84	1		20151102	4	11	November    	Monday    	2	1	0	0	4	1	11
HILLSBOROUGH	2015-11-03	54	72	0		20151103	4	11	November    	Tuesday   	3	1	0	0	4	1	13
HILLSBOROUGH	2015-11-04	56	75	2		20151104	4	11	November    	Wednesday 	4	1	0	0	4	1	10
HILLSBOROUGH	2015-11-05	58	93	0	Fog-Rain	20151105	4	11	November    	Thursday  	5	1	0	0	4	7	10
HILLSBOROUGH	2015-11-06	66	86	1	Fog-Rain	20151106	4	11	November    	Friday    	6	1	0	0	4	7	10
HILLSBOROUGH	2015-11-07	61	53	5		20151107	4	11	November    	Saturday  	7	0	1	0	4	1	9
HILLSBOROUGH	2015-11-08	46	60	5		20151108	4	11	November    	Sunday    	1	0	1	0	4	1	6
HILLSBOROUGH	2015-11-09	54	56	1		20151109	4	11	November    	Monday    	2	1	0	0	4	1	14
HILLSBOROUGH	2015-11-10	54	86	5	Rain	20151110	4	11	November    	Tuesday   	3	1	0	0	4	2	13
HILLSBOROUGH	2015-11-11	57	79	6	Rain	20151111	4	11	November    	Wednesday 	4	1	0	1	4	2	15
HILLSBOROUGH	2015-11-12	54	86	4	Rain	20151112	4	11	November    	Thursday  	5	1	0	0	4	2	11
HILLSBOROUGH	2015-11-13	52	41	7		20151113	4	11	November    	Friday    	6	1	0	0	4	1	17
HILLSBOROUGH	2015-11-14	44	47	9	Rain	20151114	4	11	November    	Saturday  	7	0	1	0	4	2	7
HILLSBOROUGH	2015-11-15	44	63	2		20151115	4	11	November    	Sunday    	1	0	1	0	4	1	12
HILLSBOROUGH	2015-11-16	51	64	2		20151116	4	11	November    	Monday    	2	1	0	0	4	1	17
HILLSBOROUGH	2015-11-17	42	64	4		20151117	4	11	November    	Tuesday   	3	1	0	0	4	1	12
HILLSBOROUGH	2015-11-18	44	75	3		20151118	4	11	November    	Wednesday 	4	1	0	0	4	1	8
HILLSBOROUGH	2015-11-19	60	91	6	Rain	20151119	4	11	November    	Thursday  	5	1	0	0	4	2	10
HILLSBOROUGH	2015-11-20	46	60	4		20151120	4	11	November    	Friday    	6	1	0	0	4	1	9
HILLSBOROUGH	2015-11-21	40	66	4		20151121	4	11	November    	Saturday  	7	0	1	0	4	1	15
HILLSBOROUGH	2015-11-22	44	58	5	Rain	20151122	4	11	November    	Sunday    	1	0	1	0	4	2	7
HILLSBOROUGH	2015-11-23	32	53	8		20151123	4	11	November    	Monday    	2	1	0	0	4	1	11
HILLSBOROUGH	2015-11-24	32	66	1		20151124	4	11	November    	Tuesday   	3	1	0	0	4	1	8
HILLSBOROUGH	2015-11-25	37	69	1		20151125	4	11	November    	Wednesday 	4	1	0	0	4	1	9
HILLSBOROUGH	2015-11-26	43	77	3		20151126	4	11	November    	Thursday  	5	1	0	1	4	1	4
HILLSBOROUGH	2015-11-27	49	87	1	Fog	20151127	4	11	November    	Friday    	6	1	0	0	4	3	16
HILLSBOROUGH	2015-11-28	51	81	2	Rain	20151128	4	11	November    	Saturday  	7	0	1	0	4	2	9
HILLSBOROUGH	2015-11-29	42	62	5	Rain	20151129	4	11	November    	Sunday    	1	0	1	0	4	2	11
HILLSBOROUGH	2015-11-30	37	63	5	Rain	20151130	4	11	November    	Monday    	2	1	0	0	4	2	15
HILLSBOROUGH	2015-12-01	46	92	5	Rain	20151201	4	12	December    	Tuesday   	3	1	0	0	1	2	9
HILLSBOROUGH	2015-12-02	50	95	1	Fog-Rain	20151202	4	12	December    	Wednesday 	4	1	0	0	1	7	11
HILLSBOROUGH	2015-12-03	48	69	5	Rain	20151203	4	12	December    	Thursday  	5	1	0	0	1	2	12
HILLSBOROUGH	2015-12-04	40	66	3		20151204	4	12	December    	Friday    	6	1	0	0	1	1	11
HILLSBOROUGH	2015-12-05	38	77	1		20151205	4	12	December    	Saturday  	7	0	1	0	1	1	15
HILLSBOROUGH	2015-12-06	37	80	1		20151206	4	12	December    	Sunday    	1	0	1	0	1	1	3
HILLSBOROUGH	2015-12-07	40	71	1		20151207	4	12	December    	Monday    	2	1	0	0	1	1	14
HILLSBOROUGH	2015-12-08	39	69	4		20151208	4	12	December    	Tuesday   	3	1	0	0	1	1	15
HILLSBOROUGH	2015-12-09	40	76	1		20151209	4	12	December    	Wednesday 	4	1	0	0	1	1	13
HILLSBOROUGH	2015-12-10	48	87	1	Fog-Rain	20151210	4	12	December    	Thursday  	5	1	0	0	1	7	7
HILLSBOROUGH	2015-12-11	45	88	1		20151211	4	12	December    	Friday    	6	1	0	0	1	1	12
HILLSBOROUGH	2015-12-12	51	83	0		20151212	4	12	December    	Saturday  	7	0	1	0	1	1	9
HILLSBOROUGH	2015-12-13	58	81	1		20151213	4	12	December    	Sunday    	1	0	1	0	1	1	8
HILLSBOROUGH	2015-12-14	60	90	3	Fog-Rain	20151214	4	12	December    	Monday    	2	1	0	0	1	7	13
HILLSBOROUGH	2015-12-15	60	59	8	Rain	20151215	4	12	December    	Tuesday   	3	1	0	0	1	2	14
HILLSBOROUGH	2015-12-16	46	62	7		20151216	4	12	December    	Wednesday 	4	1	0	0	1	1	7
HILLSBOROUGH	2015-12-17	50	92	1	Rain	20151217	4	12	December    	Thursday  	5	1	0	0	1	2	14
HILLSBOROUGH	2015-12-18	42	68	5		20151218	4	12	December    	Friday    	6	1	0	0	1	1	16
HILLSBOROUGH	2015-12-19	36	45	9		20151219	4	12	December    	Saturday  	7	0	1	0	1	1	12
HILLSBOROUGH	2015-12-20	35	57	3		20151220	4	12	December    	Sunday    	1	0	1	0	1	1	8
HILLSBOROUGH	2015-12-21	38	72	1		20151221	4	12	December    	Monday    	2	1	0	0	1	1	18
HILLSBOROUGH	2015-12-22	52	87	1	Rain	20151222	4	12	December    	Tuesday   	3	1	0	0	1	2	9
HILLSBOROUGH	2015-12-23	56	95	2	Fog-Rain	20151223	4	12	December    	Wednesday 	4	1	0	0	1	7	8
HILLSBOROUGH	2015-12-24	60	90	4	Fog-Rain	20151224	4	12	December    	Thursday  	5	1	0	0	1	7	13
HILLSBOROUGH	2015-12-25	56	95	0	Fog-Rain	20151225	4	12	December    	Friday    	6	1	0	1	1	7	5
HILLSBOROUGH	2015-12-26	54	59	6	Rain	20151226	4	12	December    	Saturday  	7	0	1	0	1	2	12
HILLSBOROUGH	2015-12-27	54	91	2	Fog-Rain	20151227	4	12	December    	Sunday    	1	0	1	0	1	7	14
HILLSBOROUGH	2015-12-28	38	66	8	Rain-Snow	20151228	4	12	December    	Monday    	2	1	0	0	1	6	16
HILLSBOROUGH	2015-12-29	38	92	6	Fog-Rain-Snow	20151229	4	12	December    	Tuesday   	3	1	0	0	1	8	16
HILLSBOROUGH	2015-12-30	42	94	2	Fog-Rain	20151230	4	12	December    	Wednesday 	4	1	0	0	1	7	18
HILLSBOROUGH	2015-12-31	44	86	2	Fog	20151231	4	12	December    	Thursday  	5	1	0	0	1	3	7
HILLSBOROUGH	2016-01-01	38	57	6		20160101	1	1	January     	Friday    	6	1	0	1	1	1	3
HILLSBOROUGH	2016-01-02	33	58	4		20160102	1	1	January     	Saturday  	7	0	1	0	1	1	21
HILLSBOROUGH	2016-01-03	33	70	2		20160103	1	1	January     	Sunday    	1	0	1	0	1	1	7
HILLSBOROUGH	2016-01-04	24	48	9		20160104	1	1	January     	Monday    	2	1	0	0	1	1	29
HILLSBOROUGH	2016-01-05	20	47	6		20160105	1	1	January     	Tuesday   	3	1	0	0	1	1	17
HILLSBOROUGH	2016-01-06	24	60	1		20160106	1	1	January     	Wednesday 	4	1	0	0	1	1	18
HILLSBOROUGH	2016-01-07	29	60	1		20160107	1	1	January     	Thursday  	5	1	0	0	1	1	13
HILLSBOROUGH	2016-01-08	35	65	2		20160108	1	1	January     	Friday    	6	1	0	0	1	1	12
HILLSBOROUGH	2016-01-09	42	84	4	Rain	20160109	1	1	January     	Saturday  	7	0	1	0	1	2	14
HILLSBOROUGH	2016-01-10	52	86	6	Rain-Thunderstorm	20160110	1	1	January     	Sunday    	1	0	1	0	1	6	9
HILLSBOROUGH	2016-01-11	28	44	10		20160111	1	1	January     	Monday    	2	1	0	0	1	1	13
HILLSBOROUGH	2016-01-12	28	71	3	Snow	20160112	1	1	January     	Tuesday   	3	1	0	0	1	4	12
HILLSBOROUGH	2016-01-13	24	48	9		20160113	1	1	January     	Wednesday 	4	1	0	0	1	1	19
HILLSBOROUGH	2016-01-14	29	57	3		20160114	1	1	January     	Thursday  	5	1	0	0	1	1	14
HILLSBOROUGH	2016-01-15	36	74	2	Rain	20160115	1	1	January     	Friday    	6	1	0	0	1	2	9
HILLSBOROUGH	2016-01-16	44	82	3	Rain	20160116	1	1	January     	Saturday  	7	0	1	0	1	2	12
HILLSBOROUGH	2016-01-17	32	81	2	Snow	20160117	1	1	January     	Sunday    	1	0	1	0	1	4	10
HILLSBOROUGH	2016-01-18	22	52	7		20160118	1	1	January     	Monday    	2	1	0	1	1	1	24
HILLSBOROUGH	2016-01-19	22	46	11		20160119	1	1	January     	Tuesday   	3	1	0	0	1	1	20
HILLSBOROUGH	2016-01-20	32	55	9		20160120	1	1	January     	Wednesday 	4	1	0	0	1	1	18
HILLSBOROUGH	2016-01-21	28	52	9		20160121	1	1	January     	Thursday  	5	1	0	0	1	1	16
HILLSBOROUGH	2016-01-22	21	58	5	Snow	20160122	1	1	January     	Friday    	6	1	0	0	1	4	15
HILLSBOROUGH	2016-01-23	26	83	13	Fog-Snow	20160123	1	1	January     	Saturday  	7	0	1	0	1	7	1
HILLSBOROUGH	2016-01-24	28	52	7		20160124	1	1	January     	Sunday    	1	0	1	0	1	1	7
HILLSBOROUGH	2016-01-25	22	71	1		20160125	1	1	January     	Monday    	2	1	0	0	1	1	34
HILLSBOROUGH	2016-01-26	29	75	2		20160126	1	1	January     	Tuesday   	3	1	0	0	1	1	28
HILLSBOROUGH	2016-01-27	34	62	4	Rain	20160127	1	1	January     	Wednesday 	4	1	0	0	1	2	7
HILLSBOROUGH	2016-01-28	26	70	1		20160128	1	1	January     	Thursday  	5	1	0	0	1	1	11
HILLSBOROUGH	2016-01-29	30	66	4		20160129	1	1	January     	Friday    	6	1	0	0	1	1	8
HILLSBOROUGH	2016-01-30	28	61	5		20160130	1	1	January     	Saturday  	7	0	1	0	1	1	8
HILLSBOROUGH	2016-01-31	39	68	0		20160131	1	1	January     	Sunday    	1	0	1	0	1	1	8
HILLSBOROUGH	2016-02-01	42	76	1	Rain	20160201	1	2	February    	Monday    	2	1	0	0	1	2	9
HILLSBOROUGH	2016-02-02	37	69	2		20160202	1	2	February    	Tuesday   	3	1	0	0	1	1	9
HILLSBOROUGH	2016-02-03	41	95	3	Fog-Rain	20160203	1	2	February    	Wednesday 	4	1	0	0	1	7	10
HILLSBOROUGH	2016-02-04	44	80	2	Fog-Rain	20160204	1	2	February    	Thursday  	5	1	0	0	1	7	15
HILLSBOROUGH	2016-02-05	34	76	7	Fog-Rain-Snow	20160205	1	2	February    	Friday    	6	1	0	0	1	8	6
HILLSBOROUGH	2016-02-06	30	70	1		20160206	1	2	February    	Saturday  	7	0	1	0	1	1	9
HILLSBOROUGH	2016-02-07	32	64	1		20160207	1	2	February    	Sunday    	1	0	1	0	1	1	7
HILLSBOROUGH	2016-02-08	36	59	6		20160208	1	2	February    	Monday    	2	1	0	0	1	1	15
HILLSBOROUGH	2016-02-09	31	83	2	Snow	20160209	1	2	February    	Tuesday   	3	1	0	0	1	4	10
HILLSBOROUGH	2016-02-10	32	78	2	Snow	20160210	1	2	February    	Wednesday 	4	1	0	0	1	4	11
HILLSBOROUGH	2016-02-11	22	49	9	Snow	20160211	1	2	February    	Thursday  	5	1	0	0	1	4	9
HILLSBOROUGH	2016-02-12	16	52	4		20160212	1	2	February    	Friday    	6	1	0	0	1	1	17
HILLSBOROUGH	2016-02-13	14	55	8	Snow	20160213	1	2	February    	Saturday  	7	0	1	0	1	4	12
HILLSBOROUGH	2016-02-14	9	43	9		20160214	1	2	February    	Sunday    	1	0	1	0	1	1	19
HOPEWELL	2015-01-01	31	45	10		20150101	1	1	January     	Thursday  	5	1	0	1	1	1	3
HOPEWELL	2015-01-02	35	53	7		20150102	1	1	January     	Friday    	6	1	0	0	1	1	1
HOPEWELL	2015-01-05	35	42	15		20150105	1	1	January     	Monday    	2	1	0	0	1	1	2
HOPEWELL	2015-01-06	18	64	4	Snow	20150106	1	1	January     	Tuesday   	3	1	0	0	1	4	3
HOPEWELL	2015-01-07	16	60	11		20150107	1	1	January     	Wednesday 	4	1	0	0	1	1	3
HOPEWELL	2015-01-08	13	50	9		20150108	1	1	January     	Thursday  	5	1	0	0	1	1	3
HOPEWELL	2015-01-10	18	45	8		20150110	1	1	January     	Saturday  	7	0	1	0	1	1	3
HOPEWELL	2015-01-11	25	51	6		20150111	1	1	January     	Sunday    	1	0	1	0	1	1	1
HOPEWELL	2015-01-12	35	74	4	Rain	20150112	1	1	January     	Monday    	2	1	0	0	1	2	2
HOPEWELL	2015-01-13	26	54	11		20150113	1	1	January     	Tuesday   	3	1	0	0	1	1	3
HOPEWELL	2015-01-14	23	58	7		20150114	1	1	January     	Wednesday 	4	1	0	0	1	1	2
HOPEWELL	2015-01-15	30	63	5		20150115	1	1	January     	Thursday  	5	1	0	0	1	1	3
HOPEWELL	2015-01-16	31	57	12		20150116	1	1	January     	Friday    	6	1	0	0	1	1	2
HOPEWELL	2015-01-17	22	43	6		20150117	1	1	January     	Saturday  	7	0	1	0	1	1	1
HOPEWELL	2015-01-18	30	81	5	Rain	20150118	1	1	January     	Sunday    	1	0	1	0	1	2	1
HOPEWELL	2015-01-19	38	68	9		20150119	1	1	January     	Monday    	2	1	0	1	1	1	3
HOPEWELL	2015-01-20	36	71	5	Rain	20150120	1	1	January     	Tuesday   	3	1	0	0	1	2	2
HOPEWELL	2015-01-22	34	75	4	Snow	20150122	1	1	January     	Thursday  	5	1	0	0	1	4	2
HOPEWELL	2015-01-23	30	69	5	Snow	20150123	1	1	January     	Friday    	6	1	0	0	1	4	1
HOPEWELL	2015-01-25	37	60	9	Snow	20150125	1	1	January     	Sunday    	1	0	1	0	1	4	2
HOPEWELL	2015-01-26	27	75	14	Snow	20150126	1	1	January     	Monday    	2	1	0	0	1	4	2
HOPEWELL	2015-01-28	25	42	10		20150128	1	1	January     	Wednesday 	4	1	0	0	1	1	1
HOPEWELL	2015-01-29	21	57	5	Snow	20150129	1	1	January     	Thursday  	5	1	0	0	1	4	2
HOPEWELL	2015-01-30	28	63	11	Snow	20150130	1	1	January     	Friday    	6	1	0	0	1	4	3
HOPEWELL	2015-01-31	20	45	12		20150131	1	1	January     	Saturday  	7	0	1	0	1	1	3
HOPEWELL	2015-02-01	27	61	5	Snow	20150201	1	2	February    	Sunday    	1	0	1	0	1	4	4
HOPEWELL	2015-02-02	26	74	12	Rain-Snow	20150202	1	2	February    	Monday    	2	1	0	0	1	6	6
HOPEWELL	2015-02-03	21	52	8		20150203	1	2	February    	Tuesday   	3	1	0	0	1	1	4
HOPEWELL	2015-02-04	30	62	6		20150204	1	2	February    	Wednesday 	4	1	0	0	1	1	4
HOPEWELL	2015-02-05	26	51	13	Snow	20150205	1	2	February    	Thursday  	5	1	0	0	1	4	3
HOPEWELL	2015-02-06	21	43	7		20150206	1	2	February    	Friday    	6	1	0	0	1	1	1
HOPEWELL	2015-02-07	30	49	4		20150207	1	2	February    	Saturday  	7	0	1	0	1	1	1
HOPEWELL	2015-02-09	30	87	12	Rain	20150209	1	2	February    	Monday    	2	1	0	0	1	2	3
HOPEWELL	2015-02-10	33	66	10		20150210	1	2	February    	Tuesday   	3	1	0	0	1	1	1
HOPEWELL	2015-02-11	29	54	7		20150211	1	2	February    	Wednesday 	4	1	0	0	1	1	2
HOPEWELL	2015-02-12	29	57	10	Snow	20150212	1	2	February    	Thursday  	5	1	0	0	1	4	1
HOPEWELL	2015-02-13	14	43	10		20150213	1	2	February    	Friday    	6	1	0	0	1	1	2
HOPEWELL	2015-02-15	12	58	18	Snow	20150215	1	2	February    	Sunday    	1	0	1	0	1	4	7
HOPEWELL	2015-02-16	10	47	10	Snow	20150216	1	2	February    	Monday    	2	1	0	1	1	4	4
HOPEWELL	2015-02-17	20	67	5	Snow	20150217	1	2	February    	Tuesday   	3	1	0	0	1	4	2
HOPEWELL	2015-02-18	18	56	6	Snow	20150218	1	2	February    	Wednesday 	4	1	0	0	1	4	4
HOPEWELL	2015-02-19	15	44	14	Snow	20150219	1	2	February    	Thursday  	5	1	0	0	1	4	1
HOPEWELL	2015-02-20	8	44	10		20150220	1	2	February    	Friday    	6	1	0	0	1	1	5
HOPEWELL	2015-02-21	18	69	6	Fog-Rain-Snow	20150221	1	2	February    	Saturday  	7	0	1	0	1	8	1
HOPEWELL	2015-02-22	37	75	3	Rain	20150222	1	2	February    	Sunday    	1	0	1	0	1	2	1
HOPEWELL	2015-02-23	23	48	11		20150223	1	2	February    	Monday    	2	1	0	0	1	1	5
HOPEWELL	2015-02-24	12	49	5		20150224	1	2	February    	Tuesday   	3	1	0	0	1	1	1
HOPEWELL	2015-02-25	23	61	6		20150225	1	2	February    	Wednesday 	4	1	0	0	1	1	5
HOPEWELL	2015-02-26	26	52	8		20150226	1	2	February    	Thursday  	5	1	0	0	1	1	1
